,Unnamed: 0,url,indexed,published,search_indexed,title_snippet,content_snippet,title,content,root_url,domain_url,host_url,parent_url,lang,porn_level,fluency_level,spam_level,sentiment,source_type,post_type,cluster_id,meta_cluster_id,tags_internal,tags_marking,tags_customer,entity_urls,images.url,images.width,images.height,images.legend,videos.url,videos.width,videos.height,videos.legend,pagemonitoring_sitemon_siteid,matched_profile,article_extended_attributes.facebook_shares,article_extended_attributes.facebook_likes,article_extended_attributes.twitter_retweets,article_extended_attributes.url_views,article_extended_attributes.pinterest_likes,article_extended_attributes.pinterest_pins,article_extended_attributes.pinterest_repins,article_extended_attributes.youtube_views,article_extended_attributes.youtube_likes,article_extended_attributes.youtube_dislikes,article_extended_attributes.instagram_likes,article_extended_attributes.twitter_shares,article_extended_attributes.num_comments,source_extended_attributes.alexa_pageviews,source_extended_attributes.facebook_followers,source_extended_attributes.twitter_followers,source_extended_attributes.instagram_followers,source_extended_attributes.pinterest_followers,extra_article_attributes.world_data.continent,extra_article_attributes.world_data.country,extra_article_attributes.world_data.country_code,extra_article_attributes.world_data.region,extra_article_attributes.world_data.city,extra_article_attributes.world_data.longitude,extra_article_attributes.world_data.latitude,extra_author_attributes.id,extra_author_attributes.type,extra_author_attributes.name,extra_author_attributes.birthdate.date,extra_author_attributes.birthdate.resolution,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,extra_source_attributes.world_data.continent,extra_source_attributes.world_data.country,extra_source_attributes.world_data.country_code,extra_source_attributes.world_data.region,extra_source_attributes.world_data.city,extra_source_attributes.world_data.longitude,extra_source_attributes.world_data.latitude,engagement,reach,retweets,translated_tweets,stopped_tweets,normalised_tweets
1212,1212,http://twitter.com/txarlidelmal/status/542459993530720256,10/12/2014 00:25,10/12/2014 00:25,10/12/2014 00:27,,"Lo paja d esto de los jipis d Greenpeace y líneas de Nazca. Es q todos han podido ensayar sus insultos de pela gringa ""GO FUCK YOURSELF!!""",,"Lo paja d esto de los jipis d Greenpeace y líneas de Nazca. Es q todos han podido ensayar sus insultos de pela gringa ""GO FUCK YOURSELF!!""",http://twitter.com/txarlidelmal/,http://twitter.com/,http://twitter.com/,http://twitter.com/txarlidelmal/status/542459993530720256,es,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,,,,[],,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,2419,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:27818740,,C,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/518449818457235457/wtDGhJyI_normal.jpeg,txarlidelmal,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,2,2419,2,"The straw that the hippies d d Greenpeace and Nazca lines. Q Is everyone could test their insults pela gringa ""GO FUCK YOURSELF !!""","The straw hippies d d Greenpeace Nazca lines. Q Is everyone could test insults pela gringa ""GO FUCK YOURSELF !!""","[u'the', u'straw', u'hippi', u'd', u'd', u'greenpeac', u'nazca', u'line', u'q', u'is', u'everyon', u'could', u'test', u'insult', u'pela', u'gringa', u'go', u'fuck', u'yourself']"
1213,1213,http://twitter.com/patriciov/status/542457965513408512,10/12/2014 00:17,10/12/2014 00:17,10/12/2014 00:19,,Misión cumplida “@spaciolibre: .@MinCulturaPe denunció ante fiscalía a representantes de @GreenpeaceGreenpeace que irrumpieron en Líneas de Nazca”,,Misión cumplida “@spaciolibre: .@MinCulturaPe denunció ante fiscalía a representantes de @Greenpeace que irrumpieron en Líneas de Nazca”,http://twitter.com/patriciov/,http://twitter.com/,http://twitter.com/,http://twitter.com/patriciov/status/542457965513408512,es,0,72,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,,,,[],,0,0,,,0,0,,,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,4546,0,0,Europe,France,fr,Île-de-France,Paris,2.33333532574,48.8666929312,tw:10637792,,Patricio Valderrama,0,DAY,MALE,http://pbs.twimg.com/profile_images/540864678457393153/HeqV4jRR_normal.jpeg,patriciov,,Europe,France,fr,Île-de-France,Paris,2.33333532574,48.8666929312,Europe,France,fr,Île-de-France,Paris,2.33333532574,48.8666929312,2,4546,2,"Mission Accomplished ""spaciolibre:. @ MinCulturaPe reported to prosecutorsGreenpeace representatives who stormed Nazca Lines""","Mission Accomplished ""spaciolibre:. @ MinCulturaPe reported prosecutorsGreenpeace representatives stormed Nazca Lines""","[u'mission', u'accomplish', u'spaciolibr', u'minculturap', u'report', u'prosecutorsgreenpeac', u'repres', u'storm', u'nazca', u'line']"
1214,1214,http://twitter.com/Agencia_Andina/status/542457323231268865,10/12/2014 00:14,10/12/2014 00:14,10/12/2014 00:17,,Ministerio de Cultura denuncia a Greenpeace por afectar las líneas de Nasca bit.ly/1yNj3Q8 pic.twitter.com/ffK2nMJZ8m,,Ministerio de Cultura denuncia a Greenpeace por afectar las líneas de Nasca http://t.co/lMzNAzU6MM http://t.co/ffK2nMJZ8m,http://twitter.com/Agencia_Andina/,http://twitter.com/,http://twitter.com/,http://twitter.com/Agencia_Andina/status/542457323231268865,es,0,50,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/Agencia_Andina/status/542457323231268865/photo/1"",""display_url"":""pic.twitter.com/ffK2nMJZ8m"",""url"":""http://t.co/ffK2nMJZ8m""},{""expended_url"":""http://bit.ly/1yNj3Q8"",""display_url"":""bit.ly/1yNj3Q8"",""url"":""http://t.co/lMzNAzU6MM""}]",http://pbs.twimg.com/media/B4cyD3KCUAAPwug.png,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,7,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,203335,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:40933920,,Agencia Andina,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/495251719924637696/bOgd_ER5_normal.jpeg,Agencia_Andina,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,7,203335,7,Ministry of Culture Greenpeace denounced by affecting the Nasca lines http://t.co/lMzNAzU6MM http://t.co/ffK2nMJZ8m,Ministry Culture Greenpeace denounced affecting Nasca lines http://t.co/lMzNAzU6MM http://t.co/ffK2nMJZ8m,"[u'ministri', u'cultur', u'greenpeac', u'denounc', u'affect', u'nasca', u'line', u'httptcolmznazu6mm', u'httptcoffk2nmjz8m']"
1215,1215,http://twitter.com/Capital967/status/542456942241656832,10/12/2014 00:13,10/12/2014 00:13,10/12/2014 00:15,,Ministerio de Cultura ha denunciado ante la Fiscalía de Nasca el daño provocado por Greenpeace a las líneas de Nasca. Participa 2125353,,Ministerio de Cultura ha denunciado ante la Fiscalía de Nasca el daño provocado por Greenpeace a las líneas de Nasca. Participa 2125353,http://twitter.com/Capital967/,http://twitter.com/,http://twitter.com/,http://twitter.com/Capital967/status/542456942241656832,es,0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,,,,[],,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,4,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,665626,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:21889656,,Capital,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/540993909376032768/CN-hEGyj_normal.jpeg,Capital967,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,4,665626,4,Ministry of Culture has reported to the Office of Nasca damage from Greenpeace to the Nazca lines. Participate 2125353,Ministry Culture reported Office Nasca damage Greenpeace Nazca lines. Participate 2125353,"[u'ministri', u'cultur', u'report', u'offic', u'nasca', u'damag', u'greenpeac', u'nazca', u'line', u'particip', u'2125353']"
1216,1216,http://twitter.com/SpaceHarlock/status/542455927861821443,10/12/2014 00:09,10/12/2014 00:09,10/12/2014 00:11,,Tremendo atentado: Indignación contra Greenpeace por dañar las líneas de Nazca libertaddigital.com/ciencia-tecnol…,,Tremendo atentado: Indignación contra Greenpeace por dañar las líneas de Nazca http://t.co/Q4yAGNoWIZ,http://twitter.com/SpaceHarlock/,http://twitter.com/,http://twitter.com/,http://twitter.com/SpaceHarlock/status/542455927861821443,es,0,75,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://www.libertaddigital.com/ciencia-tecnologia/ciencia/2014-12-09/criticas-a-greenpeace-por-danar-las-lineas-de-nazca-1276535627/"",""display_url"":""libertaddigital.com/ciencia-tecnol…"",""url"":""http://t.co/Q4yAGNoWIZ""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,101,0,0,,,,,,0.0,0.0,tw:2891229710,,Capitán Harlock,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/530133183044411392/QpLLz0HW_normal.jpeg,SpaceHarlock,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,2,101,2,Tremendous bombing: Outrage against Greenpeace for damaging the Nazca lines http://t.co/Q4yAGNoWIZ,Tremendous bombing: Outrage Greenpeace damaging Nazca lines http://t.co/Q4yAGNoWIZ,"[u'tremend', u'bomb', u'outrag', u'greenpeac', u'damag', u'nazca', u'line', u'httptcoq4yagnowiz']"
1217,1217,http://twitter.com/PatitoP68/status/542455489552859136,10/12/2014 00:07,10/12/2014 00:07,10/12/2014 00:09,,Indignación contra Greenpeace por dañar las líneas de Nazca libertaddigital.com/ciencia-tecnol… vía @libertaddigital,,Indignación contra Greenpeace por dañar las líneas de Nazca http://t.co/IVuBYnf87Z vía @libertaddigital,http://twitter.com/PatitoP68/,http://twitter.com/,http://twitter.com/,http://twitter.com/PatitoP68/status/542455489552859136,es,0,75,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://www.libertaddigital.com/ciencia-tecnologia/ciencia/2014-12-09/criticas-a-greenpeace-por-danar-las-lineas-de-nazca-1276535627/"",""display_url"":""libertaddigital.com/ciencia-tecnol…"",""url"":""http://t.co/IVuBYnf87Z""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,2152,0,0,,,,,,0.0,0.0,tw:983834520,, Patricia Desakatada,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/539195741051568128/hHP7DNbU_normal.jpeg,PatitoP68,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,3,2152,3,Outrage against Greenpeace for damaging the Nazca lines http://t.co/IVuBYnf87Z vialibertaddigital,Outrage Greenpeace damaging Nazca lines http://t.co/IVuBYnf87Z vialibertaddigital,"[u'outrag', u'greenpeac', u'damag', u'nazca', u'line', u'httptcoivubynf87z', u'vialibertaddigit']"
1218,1218,http://twitter.com/enrutaoficial/status/542454712335745024,10/12/2014 00:04,10/12/2014 00:04,10/12/2014 00:06,,Greenpeace hizo “grave afectación” en zona de líneas de Nasca ow.ly/FDnzH pic.twitter.com/dCjYJO2IRy fb.me/2BxpfPoMJ,,Greenpeace hizo “grave afectación” en zona de líneas de Nasca http://t.co/qashCS3eVe http://t.co/dCjYJO2IRy http://t.co/frLjXxAlep,http://twitter.com/enrutaoficial/,http://twitter.com/,http://twitter.com/,http://twitter.com/enrutaoficial/status/542454712335745024,es,0,15,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/sociedad_ECpe/status/542446633191890945/photo/1"",""display_url"":""pic.twitter.com/dCjYJO2IRy"",""url"":""http://t.co/dCjYJO2IRy""},{""expended_url"":""http://ow.ly/FDnzH"",""display_url"":""ow.ly/FDnzH"",""url"":""http://t.co/qashCS3eVe""},{""expended_url"":""http://fb.me/2BxpfPoMJ"",""display_url"":""fb.me/2BxpfPoMJ"",""url"":""http://t.co/frLjXxAlep""}]",http://pbs.twimg.com/media/B4coVnaCUAE0PAl.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,943,0,0,,,,,,0.0,0.0,tw:2321348538,,En Ruta,0,DAY,MALE,http://pbs.twimg.com/profile_images/429425755152334848/hP4ZuvzI_normal.jpeg,enrutaoficial,,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,Europe,Spain,es,Comunidad de Madrid,Madrid,-3.683351686,40.4000262645,3,943,3,"Greenpeace was ""severely affected"" in area Nasca lines http://t.co/qashCS3eVe http://t.co/dCjYJO2IRy http://t.co/frLjXxAlep","Greenpeace ""severely affected"" area Nasca lines http://t.co/qashCS3eVe http://t.co/dCjYJO2IRy http://t.co/frLjXxAlep","[u'greenpeac', u'sever', u'affect', u'area', u'nasca', u'line', u'httptcoqashcs3ev', u'httptcodcjyjo2iri', u'httptcofrljxxalep']"
1219,1219,http://twitter.com/laprensaperu/status/542454584984080384,10/12/2014 00:03,10/12/2014 00:03,10/12/2014 00:06,,"Ministerio de Cultura condena ""grave afectación"" de #Greenpeace en Líneas de Nasca ow.ly/FDtmK",,"Ministerio de Cultura condena ""grave afectación"" de #Greenpeace en Líneas de Nasca http://t.co/Yd1PlJWYjD",http://twitter.com/laprensaperu/,http://twitter.com/,http://twitter.com/,http://twitter.com/laprensaperu/status/542454584984080384,es,0,75,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://ow.ly/FDtmK"",""display_url"":""ow.ly/FDtmK"",""url"":""http://t.co/Yd1PlJWYjD""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,9030,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:989781182,,La Prensa,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/378800000220625827/56746f91a939b23c3391070689610bbf_normal.jpeg,laprensaperu,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,2,9030,2,"Ministry of Culture condemned ""severe impairment"" of #Greenpeace Nasca Lines http://t.co/Yd1PlJWYjD","Ministry Culture condemned ""severe impairment"" #Greenpeace Nasca Lines http://t.co/Yd1PlJWYjD","[u'ministri', u'cultur', u'condemn', u'sever', u'impair', u'greenpeac', u'nasca', u'line', u'httptcoyd1pljwyjd']"
1220,1220,http://twitter.com/noticiAmerica/status/542452735413477376,09/12/2014 23:56,09/12/2014 23:56,09/12/2014 23:58,,Ministerio de Cultura denunció a Greenpeace por afectar a las líneas de Nazca ► ow.ly/FDsaK,,Ministerio de Cultura denunció a Greenpeace por afectar a las líneas de Nazca ► http://t.co/NJaSlhu1l2,http://twitter.com/noticiAmerica/,http://twitter.com/,http://twitter.com/,http://twitter.com/noticiAmerica/status/542452735413477376,es,0,92,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://ow.ly/FDsaK"",""display_url"":""ow.ly/FDsaK"",""url"":""http://t.co/NJaSlhu1l2""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,6,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1173160,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:65549291,,AméricaNoticias.pe ,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/525400302057320448/r_HV5lKt_normal.png,noticiAmerica,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,6,1173160,6,Ministry of Culture Greenpeace denounced by affecting the Nazca lines ► http://t.co/NJaSlhu1l2,Ministry Culture Greenpeace denounced affecting Nazca lines ► http://t.co/NJaSlhu1l2,"[u'ministri', u'cultur', u'greenpeac', u'denounc', u'affect', u'nazca', u'line', u'\u25ba', u'httptconjaslhu1l2']"
1221,1221,http://twitter.com/MarcelGutCo/status/542450833586024452,09/12/2014 23:48,09/12/2014 23:48,09/12/2014 23:51,,"They are just terrorist vandals, GreenQaeda: Greenpeace atenta contra las Lineas de Nazca geoextrema.com/2014/12/greenp… vía @geoextrema",,"They are just terrorist vandals, GreenQaeda: Greenpeace atenta contra las Lineas de Nazca http://t.co/bpxRXC78se vía @geoextrema",http://twitter.com/MarcelGutCo/,http://twitter.com/,http://twitter.com/,http://twitter.com/MarcelGutCo/status/542450833586024452,es,0,69,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,,,"[{""expended_url"":""http://geoextrema.com/2014/12/greenpeace-atenta-contra-las-lineas-de-nazca/"",""display_url"":""geoextrema.com/2014/12/greenp…"",""url"":""http://t.co/bpxRXC78se""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,3,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,1076,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:256563189,,M. Gutiérrez-Correa,0,DAY,UNKNOWN,http://pbs.twimg.com/profile_images/518266178943217664/Ewjao28Q_normal.jpeg,MarcelGutCo,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,3,1076,3,"They are just terrorist vandals, GreenQaeda: Greenpeace threatens the Nazca Lines http://t.co/bpxRXC78se viageoextrema","They terrorist vandals, GreenQaeda: Greenpeace threatens Nazca Lines http://t.co/bpxRXC78se viageoextrema","[u'they', u'terrorist', u'vandal', u'greenqaeda', u'greenpeac', u'threaten', u'nazca', u'line', u'httptcobpxrxc78s', u'viageoextrema']"
1222,1222,http://twitter.com/sociedad_ECpe/status/542446633191890945,09/12/2014 23:32,09/12/2014 23:32,09/12/2014 23:34,,.@MinCulturaPe: Greenpeace hizo “grave afectación” en zona de líneas de Nasca ow.ly/FDnzH pic.twitter.com/J2rvdNPNjU,,.@MinCulturaPe: Greenpeace hizo “grave afectación” en zona de líneas de Nasca http://t.co/dsTXArpsAQ http://t.co/J2rvdNPNjU,http://twitter.com/sociedad_ECpe/,http://twitter.com/,http://twitter.com/,http://twitter.com/sociedad_ECpe/status/542446633191890945,es,0,14,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/sociedad_ECpe/status/542446633191890945/photo/1"",""display_url"":""pic.twitter.com/J2rvdNPNjU"",""url"":""http://t.co/J2rvdNPNjU""},{""expended_url"":""http://ow.ly/FDnzH"",""display_url"":""ow.ly/FDnzH"",""url"":""http://t.co/dsTXArpsAQ""}]",http://pbs.twimg.com/media/B4coVnaCUAE0PAl.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,43,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,11962,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:1616182386,,Sociedad El Comercio,0,DAY,MALE,http://pbs.twimg.com/profile_images/421710784448581633/eY5kL3vc_normal.jpeg,sociedad_ECpe,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,43,11962,43,". @ MinCulturaPe: Greenpeace was ""severely affected"" in area Nasca lines http://t.co/dsTXArpsAQ http://t.co/J2rvdNPNjU",". @ MinCulturaPe: Greenpeace ""severely affected"" area Nasca lines http://t.co/dsTXArpsAQ http://t.co/J2rvdNPNjU","[u'minculturap', u'greenpeac', u'sever', u'affect', u'area', u'nasca', u'line', u'httptcodstxarpsaq', u'httptcoj2rvdnpnju']"
1223,1223,http://twitter.com/oscwarrior/status/542446563147018240,09/12/2014 23:31,09/12/2014 23:31,09/12/2014 23:34,,"Viceministro de Patrimonio Cultural, Luis Jaime Castillo, confirma denuncia contra activistas de #Greenpeace que dañaron líneas de Nasca",,"Viceministro de Patrimonio Cultural, Luis Jaime Castillo, confirma denuncia contra activistas de #Greenpeace que dañaron líneas de Nasca",http://twitter.com/oscwarrior/,http://twitter.com/,http://twitter.com/,http://twitter.com/oscwarrior/status/542446563147018240,es,0,100,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,,,,,,[],,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,378,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:66599433,,Oscar Guerrero,0,DAY,MALE,http://pbs.twimg.com/profile_images/438457725660696576/NBMRMlcl_normal.jpeg,oscwarrior,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,2,378,2,"Deputy Minister of Cultural Heritage, Luis Jaime Castillo, confirms charges against activists who damaged #Greenpeace Nasca lines","Deputy Minister Cultural Heritage, Luis Jaime Castillo, confirms charges activists damaged #Greenpeace Nasca lines","[u'deputi', u'minist', u'cultur', u'heritag', u'lui', u'jaim', u'castillo', u'confirm', u'charg', u'activist', u'damag', u'greenpeac', u'nasca', u'line']"
1224,1224,http://twitter.com/eluniversocom/status/542446513851338753,09/12/2014 23:31,09/12/2014 23:31,09/12/2014 23:34,,Indignación en Perú contra Greenpeace por dañar las Líneas de Nazca. (EFE) tinyurl.com/kw3afuo pic.twitter.com/NE0x5Rdftm,,Indignación en Perú contra Greenpeace por dañar las Líneas de Nazca. (EFE) http://t.co/LKz5K2bp3B http://t.co/NE0x5Rdftm,http://twitter.com/eluniversocom/,http://twitter.com/,http://twitter.com/,http://twitter.com/eluniversocom/status/542446513851338753,es,0,27,0,-5,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,,,hasImage,,,"[{""expended_url"":""http://twitter.com/eluniversocom/status/542446513851338753/photo/1"",""display_url"":""pic.twitter.com/NE0x5Rdftm"",""url"":""http://t.co/NE0x5Rdftm""},{""expended_url"":""http://tinyurl.com/kw3afuo"",""display_url"":""tinyurl.com/kw3afuo"",""url"":""http://t.co/LKz5K2bp3B""}]",http://pbs.twimg.com/media/B4coMO1CYAAgyCu.jpg,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,14,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,665453,0,0,South America,Ecuador,ec,Pichincha,Quito,-78.5000511085,-0.21498818065000005,tw:8225692,,El Universo,0,DAY,MALE,http://pbs.twimg.com/profile_images/378800000572986164/9b758664fea9a7c2e9743088add00b78_normal.png,eluniversocom,,South America,Ecuador,ec,Pichincha,Quito,-78.5000511085,-0.21498818065000005,South America,Ecuador,ec,Pichincha,Quito,-78.5000511085,-0.21498818065000005,14,665453,14,Outrage in Peru against Greenpeace for damaging the Nazca Lines. (EFE) http://t.co/LKz5K2bp3B http://t.co/NE0x5Rdftm,Outrage Peru Greenpeace damaging Nazca Lines. (EFE) http://t.co/LKz5K2bp3B http://t.co/NE0x5Rdftm,"[u'outrag', u'peru', u'greenpeac', u'damag', u'nazca', u'line', u'efe', u'httptcolkz5k2bp3b', u'httptcone0x5rdftm']"
1225,1225,http://twitter.com/mgarciafreundt/status/542446394787639298,09/12/2014 23:31,09/12/2014 23:31,09/12/2014 23:33,,Ya detuvieron a @mnfernandez? Fotos q demuestran q los genios de Greenpeace sí dañaron las líneas de Nazca @uterope utero.pe/2014/12/09/9-f…,,Ya detuvieron a @mnfernandez? Fotos q demuestran q los genios de Greenpeace sí dañaron las líneas de Nazca @uterope http://t.co/QVkwShD7OL,http://twitter.com/mgarciafreundt/,http://twitter.com/,http://twitter.com/,http://twitter.com/mgarciafreundt/status/542446394787639298,es,0,94,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,isQuestion,,,"[{""expended_url"":""http://utero.pe/2014/12/09/9-fotos-que-demuestran-que-los-genios-de-greenpeace-si-danaron-las-lineas-de-nazca/"",""display_url"":""utero.pe/2014/12/09/9-f…"",""url"":""http://t.co/QVkwShD7OL""}]",,0,0,,,0,0,,,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,15,0,0,0,0,0,0,0,0,0,0,4324000000.0,0,11374,0,0,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,tw:1442425362,,Marisol García,0,DAY,FEMALE,http://pbs.twimg.com/profile_images/446449193071419392/XNR4G51X_normal.jpeg,mgarciafreundt,,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,South America,Peru,pe,Lima,Lima,-77.0500620948,-12.048012676099999,15,11374,15,Already arrestedmnfernandez? Photos show q q Genie Greenpeace itself damaged Nazca linesuterope http://t.co/QVkwShD7OL,Already arrestedmnfernandez? Photos show q q Genie Greenpeace damaged Nazca linesuterope http://t.co/QVkwShD7OL,"[u'alreadi', u'arrestedmnfernandez', u'photo', u'show', u'q', u'q', u'geni', u'greenpeac', u'damag', u'nazca', u'linesuterop', u'httptcoqvkwshd7ol']"
